5.66037	1.22431
5.66404	1.2479
5.66773	1.26944
5.6714	1.29066
5.67507	1.31281
5.67876	1.33634
5.68243	1.36072
5.6861	1.38677
5.68977	1.4129
5.69346	1.44088
5.69712	1.46995
5.70079	1.50401
5.70446	1.53933
5.70815	1.57788
5.71182	1.61947
5.71549	1.66294
5.71915	1.70998
5.72284	1.75993
5.72651	1.81413
5.73018	1.87322
5.73384	1.93631
5.73753	2.00499
5.7412	2.0788
5.74486	2.15884
5.74855	2.24561
5.75221	2.33661
5.75588	2.43442
5.75955	2.53673
5.76323	2.64272
5.7669	2.75269
5.77056	2.86571
5.77423	2.97979
5.77791	3.09534
5.78158	3.21003
5.78524	3.32195
5.78891	3.43208
5.79259	3.53705
5.79626	3.637
5.79992	3.7314
5.80361	3.81874
5.80727	3.89786
5.81093	3.96532
5.8146	4.02188
5.81828	4.06844
5.82194	4.10284
5.82561	4.12846
5.82927	4.14154
5.83295	4.14187
5.83661	4.13176
5.84028	4.11154
5.84394	4.08204
5.84762	4.04351
5.85128	3.9957
5.85494	3.93849
5.8586	3.87321
5.86228	3.80155
5.86595	3.72417
5.86961	3.64115
5.87329	3.55028
5.87695	3.45457
5.88061	3.3543
5.88427	3.25169
5.88795	3.14828
5.89161	3.04455
5.89527	2.94278
5.89893	2.84054
5.90261	2.74073
5.90627	2.64674
5.90993	2.55759
5.91359	2.47402
5.91726	2.39396
5.92092	2.31868
5.92458	2.24741
5.92824	2.17909
5.93192	2.11782
5.93558	2.05941
5.93923	2.0013
5.94291	1.94414
5.94657	1.8902
5.95022	1.84023
5.95388	1.79259
5.95756	1.74651
5.96122	1.70313
5.96487	1.66044
5.96853	1.61604
5.9722	1.57533
5.97586	1.53673
5.97952	1.49798
5.98317	1.45978
5.98685	1.42118
5.9905	1.3846
5.99416	1.35054
5.99781	1.31686
6.00149	1.2903
6.00514	1.26589
6.0088	1.24454
6.01247	1.22623
6.01612	1.21001
6.01978	1.2
6.02343	1.1906
6.02711	1.18049
6.03076	1.17344
6.03441	1.1631
6.03807	1.1527
6.04174	1.1431
6.04539	1.13239
6.04904	1.12075
6.0527	1.10553
6.05637	1.08901
6.06002	1.07275
6.06367	1.05785
6.06733	1.0447
6.07099	1.03328
6.07465	1.0185
6.0783	1.00395
6.08197	0.99056
6.08562	0.97666
6.08927	0.96583
6.09292	0.95358
6.09659	0.93847
6.10024	0.92488
6.10389	0.91176
6.10754	0.90137
6.11121	0.89233
6.11486	0.88426
6.11851	0.87923
6.12216	0.87404
6.12583	0.87171
6.12948	0.87173
6.13312	0.87355
6.13677	0.87546
6.14044	0.87646
6.14409	0.87587
6.14774	0.8771
6.1514	0.87836
6.15505	0.87762
6.1587	0.87692
6.16235	0.87324
6.16601	0.86605
6.16966	0.85836
6.17331	0.85199
6.17695	0.8441
6.18062	0.8361
6.18426	0.8291
6.18791	0.82354
6.19156	0.81778
6.19522	0.81382
6.19887	0.81264
6.20251	0.81283
6.20616	0.81316
6.20982	0.81649
6.21347	0.81876
6.21711	0.82099
6.22077	0.82376
6.22442	0.82528
6.22806	0.82633
6.23171	0.82393
6.23537	0.82027
6.23901	0.81547
6.24266	0.80999
6.2463	0.80403
6.24996	0.79819
6.25361	0.7926
6.25725	0.78852
6.26089	0.78669
6.26455	0.78816
6.26819	0.79073
6.27184	0.79412
6.2755	0.7986
6.27914	0.80464
6.28278	0.80994
6.28642	0.816
6.29008	0.82111
6.29372	0.82368
6.29736	0.82657
6.301	0.82893
6.30466	0.83194
6.3083	0.83231
6.31194	0.8325
6.31558	0.83218
6.31924	0.83068
6.32288	0.83007
6.32652	0.83091
6.33016	0.83056
6.33382	0.82868
6.33746	0.82432
6.3411	0.82174
6.34475	0.817
6.34839	0.81151
6.35203	0.80623
6.35567	0.79934
6.35932	0.79155
6.36296	0.78366
6.3666	0.77785
6.37024	0.77388
6.37389	0.76895
6.37753	0.76528
6.38116	0.76453
6.3848	0.76375
6.38846	0.76566
6.39209	0.76903
6.39573	0.77231
6.39936	0.77375
6.40302	0.7748
6.40665	0.77699
6.41029	0.77938
6.41394	0.77825
6.41758	0.77612
6.42121	0.77221
6.42485	0.76499
6.4285	0.75685
6.43213	0.74916
6.43577	0.74183
6.4394	0.73455
6.44305	0.72576
6.44669	0.72077
6.45032	0.71727
6.45395	0.71445
6.4576	0.71588
6.46124	0.71804
6.46487	0.71917
6.4685	0.72209
6.47215	0.72652
6.47578	0.73236
6.47941	0.73584
6.48306	0.7378
6.4867	0.74009
6.49033	0.73971
6.49396	0.73999
6.49761	0.74236
6.50124	0.74312
6.50487	0.74151
6.5085	0.73788
6.51215	0.73369
6.51578	0.73176
6.51941	0.72801
6.52304	0.72661
6.52668	0.72579
6.53031	0.72361
6.53394	0.72094
6.53757	0.72123
6.54122	0.72335
6.54484	0.72514
6.54847	0.72377
6.55212	0.72471
6.55575	0.72471
6.55938	0.72372
6.563	0.72289
6.56665	0.72144
6.57027	0.71758
6.5739	0.71308
6.57753	0.70853
6.58117	0.70607
6.5848	0.70443
6.58842	0.70207
6.59205	0.70034
